"V1","comment_text","Rhetoric","Main targeted group","Secondary targeted group","Pejorative framing of communism","Vulgar language","word_count"
"SZ","Pospíšilová Milena ukazatel čeho? Všimla jste si, že ten úvodní článek není o plastické chirurgii ale o úplně něčem jiném? Já svými poznámkami pouze reaguji na to, že někdo dává politickou reklamu jak píšete ( kterou si zajisté účastníci debaty sami nevymysleli) do souvislostí s tím jak kdo vypadá. A to je ten mnou ironizovaný důležitý ukazatel.   Na debatu o vhodnosti, nevhodnosti, povedenosti či nepovedenosti plastických zákroků bych si netroufal. To mi věřte.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,73
"SZ","Pospíšilová Milena Závist má různou podobu","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Miroslav Vach Legrační strejdo !😁","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Pospíšilová Milena Na tom není nic legračního je to spíše vaše tragédie","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,12
"SZ","Miroslav Vach Tragikomedie !😃","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Jo jo je třeba čuPku vyvenčit","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Lenka Kelbl","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,2
"SZ","Karel Schmied Karle,ty vzdělaný člověk se ponižiš urážet naší první dámu 😒. Po volbách uvidíš jak je to doopravdy a co chce národ. Č.7. 😆","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,25
"SZ","Lenka Kelbl podívej se do zrcadla, ty se k té Anči nemůžeš ani postavit 🙈, Espaňa 🎸","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,17
"SZ","Karle jsem trochu vzdělaný , ale nemyslím si ,že národ chce č.007 a tuto první dámu z provozovny pana Krejčíře","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,20
"SZ","Karel Schmied to máš pravdu","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Karel Schmied uvidíš, nech se překvapit 🖐️","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Už byla přednáška o samovyšetření rakoviny prostaty 😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Monika Želízková Ještě chvilku bude pták kňučet a budu zvracet taky","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Jakub Hrdlička Když se Bureš chová jako Buran a každému skáče do řeči? Cha 🤣🤣🤣","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Josef Navrátil kdopak je Bureš, neznám","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Evženie Čapková on a pravda ?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Kristina Sehnálková ..... je to! 😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Zuzana Klotzová odporný šmejd Bureš","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Řekl někdo AB že to nejsou parlamentní volby 😂😂😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Proč mu ta píča Korantengská pořád říká, pane generále?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Peťula Heinrichová tak hlavne neumi poradne cesky 😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Stan Krejčí Héérečka! 😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Estebak mluví o sametové revoluci.Agent,udavač, který ničil životy lidi a rodin a teď mluví o svobodě. Zatim co plundruje nasi zem a uráží a ničí slušné lidi.Podvodnik a zlodej,který má dávno sedět a makat v dolech se chce postavit do čela našeho státu a být hlavním představitelem naší repu0bliky? To nesmíme dopustit. Lidi prosím volte a ty šmejde na Mírov s tebou.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,62
"SZ","Veronika Kšánová Babiš na hrad ty slepice","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Veronika Kšánová ty jseš opravdu krava volíme 7","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Marcela Myškovská my taky","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Milena Loksanova tak jedině ten na Mírově 😆","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Stan Krejčí  Žádná hérečka....","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Covid to nejhorší za 100 let pro naši zemi podle Andreje. 2. světová válka a rok 1968 byl hadr :D","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,20
"SZ","Pavel Vakrčka tak 68 srovnávat s druhou světovou je asi jako jedna ku milionu","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,14
"SZ","Pavel Vakrčka říkal nejhorší epidemii. I když nemám někoho rád,nebudu si přeci vymýšlet 😉","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,14
"SZ","Pavel Vakrčka třeba to myslel, že v jeho režii se ta katastrofa umocnila na bambiliontou.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Pavel Vakrčka ,co se ti stalo v roce 1968?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Pavel Vakrčka Paul na hrad 🤴","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Ivana Smatanová právě jsis rezervovala na sobotu nejednu polku :D","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Pavel Vakrčka To ale řekla Nerudová","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Pavel Vakrčka Války se dají zastavit .Víry ne.Vaalky si vymýšlejí hloupí lidé,ale viry se množí samy.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Je to hrozná fraška. Babiš měl všechny otázky dopředu aby si připravil odpovědi. Moderátor mu dává nejvíc prostoru atd atd. Prostě jsou jedna ruka s novou.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,26
"SZ","Josef Navrátil Nemyslíte Pávka?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Babis🤮👎 ..","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,2
"SZ","On neodpovídá na otázky. On říká, co chce, aby lidé slyšeli... :-(","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,12
"SZ","PAVEL! TEN MA MUJ HLAS!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Marie Bedanová krycí jméno Babiše, když byl členem STB","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Zuzana Klotzová  Pávek?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Estébák a děvka odkojená Jonákovým Discolandem na hradě nemají co dělat.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Babiš zase chválí sám sebe a jinak mele samé nesmysly. Bože to je takové 💩💩💩💩 Nesmí se stát hlavou státu!!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,20
"SZ","🤢🤢🤢","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,1
"SZ","Slováci se chtěli odtrhnout, tak ať ten prolhanej Babiš kandiduje na Slovensku, nevidím jediný důvod, aby český prezident byl Slovák...","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,20
"SZ","Martin Kreidl .. budoucí první dáma","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Martin Kreidl pitomče.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Josef Navrátil Krycí jméno Pávek.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Zase lže bez uzardění v přímém přenosu:  Wikipedie: Volba předsedy probíhá členskými státy NATO z nominovaných náčelníků generálních štábů","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,19
"SZ","Ctirad Bryol On nelže, on je prostě debil..","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Martin Synek 😂😂👍","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Ctirad Bryol probíhá...ale před volbou se klasicky lobuje. To dělají všechny strany","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,12
"SZ","Ondřej Brtnický Lobovat mohou, ale nakonec probíhá volba.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Martin Synek on přece nelže a bude nadále říkat pravdu  😂🤦‍♀️","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Můj jmenovec opět hrůza, až do teď byly všechny debaty vcelku klidné, až do dnešního Babišova fňukání. 😂😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,18
"SZ","Babiš supeeer   fandim mu a budu ho volit","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Má sebou  překladatelku .","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Stanislav Sviták ty vole vzal si ten blbec pumpičku❓","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Milan Šafarik it a už to nepotřebuje jej vyschlá.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Josef Navrátil kéž by... ale jeho voliči jsou velmi věrní. :-(","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Jestli Babiše poslouchají ekonomové, tak už museli z jeho projevu padnout do mdlob.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,13
"SZ","Hanka Veselá pokud říká to, co v češtině, je úplně jedno kolika jazyky mluví.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,14
"SZ","Jakub Polák a oba mají tendenci vyzdvihovat válečný zásluhy z válek v ostatnich státech. Už vidím jak mávnutím proutku tady jeden z nich nastoli pořádek a řad. Tomu snad sám ani nemůže věřit.....","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,33
"SZ","Ubohé komentáře dámy, závist vámi clouma, že.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Třeba toto. Monča odkojená Jonákovým Discolandem s estébákem na hradě a celý svět se bude smát,jaké dementy tu máme,co tomu hajzlovi věří.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,22
"SZ","Fraška zaplacená Burešem","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Ctirad Bryol On nelže, on je prostě debil..","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Jana Koberová blbý je, že jeden z nich bude prezident 🤢","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Peťula Heinrichová to vime davno😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Peťula Heinrichová tohle je nejlepší shrnutí👍, co jsou jeho voliči zač","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","je to debil","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Mara Mini Bureše volí voli","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Privatizacni podvodník si stěžuje na devadesátky 👋👋👋👋","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Jakub Stránský taky držím palce😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Hrdice Alexandr no mně tedy ne.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Stan Krejčí drží hlavně intelektuální dietu. Myslím Motyka","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Bouška František ty dva jsou komedianti to je něco. tu zenskou nemohu ani vidět ani slyšet. a Ray teda, takto rozhozeného jsem ho ještě neviděla :D","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,26
"SZ","Adam Chmelař krysa je ale chytré zvíře 😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Děsně zoufalý pokus, bulvární televize by vůbec takové pořady neměly dělat.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Roman Randalf Kresta Jsem to neviděl. Asi naštěstí :-)","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Roman Randalf Kresta naštěstí rozumný člověk se ovlivnit nenechá","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Tomáš Hadrbolec to ne, ale pak jsou tady ovčani... :/","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Tomáš Hadrbolec to jsme si říkali i u Zemana 😕","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Roman Randalf Kresta hlavně to měla být debata všech najednou a ne to rozdělit dle průzkumu","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Tomáš Hadrbolec tak mně se zrovna nad touhle debatou rozum zastavil😜","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Tomáš Hadrbolec Samozřejmě ROZUMNÝ člověk se nenechá ovlivnit, pokud není v psychopatický AŇÁK a 5i pablb 😜😜","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,17
"SZ","Láďa Marek neřeš tuhle debatu...to byla totální Novácká sračka...","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Ivana Němcová myslím, že televize má výhradní právo vybrat si svoje hosty... je to neetické, ale ne protiprávní.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,18
"SZ","Jarka Jelínková krásná kabelka","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Peťula Heinrichová umí, umí moc dobře. Jen vy neumíte číst mezi řádky.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,12
"SZ","Bouška František v tom tlachání, že jo?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Jakub Polák no..... jsou tam pořád ještě 3..... Když už nám je takřka v tomto pořadí vnutila média již 3 týdny před volbami 🤷‍♀️🤦‍♀️...... Jajinek mele pátý přes devátý a pan generál neumí mluvit o ničem jiném než o armádě a válce.No......bude to mazec","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,44
"SZ","Zuzana Klotzová co konkrétně","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Josef Navrátil Přesně tak! Každý rozumný jasno má, ale bohužel rozumných je stále málo. :-(","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Jana No jj , vůbec neví o politice vůbec nic proti Babišovi. President má být politik.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Jana Kitzbergerová skvěle jste to,, nazvala"" 😆","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Hanka Veselá Náhodou jí to Prchal napsal krásně. Jen to příště nerecitovat jak dítě básničku 😃","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Ta blondýna mele furt o covidu vypinam","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Jakub Hrdlička Právě že to zvládá skvěle","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Zuzana Klotzová Nekoukám, nevidím žádný důvod proč si kazit večer. :-)","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Martin Malý no tak aspoň teď ty úspory můžou pouštět ne ? Kasa se plní 😂😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Mojí paní se na nic neptejte. Děkuju.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Eva Winkelhöferová Etrych jediná chválu na manžela četla","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Miroslav Zigo Lépe bych to nenapsal. Opravdu mi stačila minuta","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Evženie Čapková ano,on mele. V tom máte pravdu.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Mediální favorité v mediokracii...","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Kde jsou rovné příležitosti? Proč nemůžeme vidět konfrontaci mezi všemi kandidáty? Tohle je výsměch voličům.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Lubomír Tichý možná, že na rovné příležitosti nezískala česká média granty. 🤔","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,12
"SZ","Lubomír Tichý a jak by to asi dopadlo,všichni by útočili na Babiše.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,12
"SZ","Zdeněk Zdeslav Česal to nám právě nebylo umožněno vidět.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","🤔... ""víte jaký je to problém sehnat peníze na výplaty pro zaměstnance....?""... 😂 😂 😂... Já si tedy vždy myslel, že zaměstnanci si mají svou prací na výplatu vydělat... Asi jsem se špatně učil...😂... Ne, tuto kreaturu eštébé za prezidenta opravdu NE!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,42
"SZ","Tyto volby jsou absolutně mimo! Vybírat menší zlo je cesta do pekel.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,12
"SZ","Ivana Straková Petr urçitě není menší zlo .","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Marie Kubesová je","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Ivana Straková Sledujete debatu?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Marie Kubesová už mám plné zuby bolševiků i podvodnice. Sorry, ale tyhle volby nejsou ani trošku svobodné.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,17
"SZ","Ivana Straková jak nejsou svobodné? A co istatní kadidáti?  Fišer je dobrá volba,ale ne pro náš buranský národ","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,18
"SZ","Ondřej Brtnický máte pravdu. Pan Fischer je skvělá volba, jen náš národ se raději nechá ovlivňovat nic neříkajícími průzkumy.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,19
"SZ","Petr Pavel 👍🇨🇿","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Ivana Straková nikdo není dokonalý a v každých volbách se vybírá menší zlo","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,13
"SZ","Ivana Straková jestli nevyberete menší zlo, svojí nevolbou rozhodnete o zlu větším 🤷‍♂️","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,13
"SZ","Ivana Straková Také volím Fischera 🙂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Ivana Straková a kam pak vede cesta při volbě většího zla ?? Nějak nerozumím Vašemu příspěvku.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Peťula Heinrichová Chyba moderatora","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Estébácká krysa patří NAVŽDY izolovat do místa svého narození!!!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Jakub Hrdlička  nezvlada! Kdyz reknu ze neni cas tak se k najakymu zvatlani babise ktere stejne vsichni zname nema vyznam zbytecne vracet kdyz se krati cas! Dnes 1. Pavel za mnohomluvnost2. Nerudova se konecne chytla… ten treti je posledni 😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,40
"SZ","Babiš je sebestředný hovado. Nerudová a Pavel mluví k věci. On celou dobu útočí. Tenhle člověk na hrad nepatří a lidi by to měli pochopit.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,25
"SZ","Míra Novák souhlas","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Peťula Heinrichová Nejen, že neumí mluvit, ale to zbabělec, který se bál této konfrontace a kterému prý musela Nova poskytnout otázky předem, aby ho mohl Prchal předem vyškolit.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,28
"SZ","Předražené potraviny firem Babiše, když jeho firmy mají levné úvěry za 1,75% a fixace cen energií? Pro další mega zisky Babiše ?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,22
"SZ","Pavel Pap však p.Rusnok říkal, že jako prezident bude v obrovským střetu zájmů .","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,14
"SZ","Pavel Pap v tom měla Nerudová naprostou pravdu","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Pavel Pap.. A navíc pořád miliony dotací, proč jeho  tak velké firmy berou dotace a ti malí krachují Bez dotací a s jeho úvěry by totiž byl v červených číslech.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,30
"SZ","Peta Gorka Co prosim zvlada? Je nervozni, afektovanej, nezna presny cisla, neumi reagovat fakty, nekociruje debatu, aby to bylo vyvazeny atd. Nejtrapnejsi bylo jak Babisovi 3x sliboval, ze dostane prostor.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,30
"SZ","Martin Malý Aha...a jak to bylo jinde ve světě? Taky tak. Tak co si pořád každý bere do pusy Babiše!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,20
"SZ","Evženie Čapková Ano tu svoji pro tupé ovce","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Bulvár Babišovi jde.😄","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Silvia Matesová tak proč se snaží brát zásluhy za to že za jeho vlády stouply lidem stouply úspory?když je k tomu defakto donutil neutracet 🤣","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,25
"SZ","Ten jájínek se nedá poslouchat! Odporný člověk! Stbák!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Všichni občané ČR i ti na základce pochopili, že prezidentem této země nemůže být někdo, kdo neumí česky a neví, že Měsíc a Slunce nejsou planety sluneční soustavy a že kravské mléko nevzniká v žaludku krávy.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,36
"SZ","Ivana Straková Petr urçitě není menší zlo .","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Marie Kubesová je","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Dnes vede Nerudová, pak Pavel a nakonec retro Babiš.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Lukáš Machoň kuplířka s diplomama se do druhého kola nedostane😎","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Lukáš Machoň Nerudová je úplně mimo, Pavel taktéž..vůbec neví, ale hlavně, že se ta mladá a pohledná bude už od rána usmívat...to opravdu všem pomůže 🙄😂😂 pobavila","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,27
"SZ","Lucie Huličná lucie varuju tě!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Lukáš Machoň Babiš je spíš rekto...","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Lucie Huličná přesně ti dva byli úplně mimo","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Gabri Ela před čím? 😂😁","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Lucie Huličná ty víš","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Gabri Ela no nevím, jinak bych se neptala krásko 😁","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Lucie Huličná Ona se fakt furt kření,jinak blbá jak štoudev!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Eva Bělíčková tak ty jsi dobrý materiál 🤣🤣🤣🤣","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Karel Bělohorský No to ty taky!🤣🤣🤣","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Lukáš Machoň ... nezlobte se, ale Pavel byl dneska propadák... vůbec nic neřekl... a nechal se vykolejit hned na začátku, i když to maskoval za svůj jakože klid...","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,28
"SZ","Tatiana Machalová cože neřekl? 🤣 Tak možná až přestanete poslouchat prdelý tak třeba zjistíte že ten člověk toho řekl stručně, inteligentně, jasně a dostatečně dost 🤦🏻‍♂️ pak se vážně nedivím že jde ČR do hajzlu s takovými idioty občany 🤦🏻‍♂️","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,40
"SZ","Tatiana Machalová asi jsme koukaly každá na jinou debatu 🤦‍♀️","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Janina Náhlovská tlučhuba a vlastenec😂, který neví, kdo je Čapek, Hašek... To by byl prezident 😂🤦‍♀️","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Otázka zněla jak byste vystupoval v zahraničí a AB popisuje kde všude byl....😁","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,13
"SZ","Ivana Straková Sledujete debatu?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Hanka Veselá přesně tak máte pravdu neodradí.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Kristýna Landová hlavně že vy umíte psát česky háčky a čárky neexistujou v češtině že?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Veronika Kšánová Babiš na hrad ty slepice","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Marie Kubesová už mám plné zuby bolševiků i podvodnice. Sorry, ale tyhle volby nejsou ani trošku svobodné.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,17
"SZ","Jakub Hrdlička přesně","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Martin Synek 😂😂👍","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Dobrá komedie","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,2
"SZ","Ten Babiš to je fakt kašpar já já já...","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Veronika Kšánová ty jseš opravdu krava volíme 7","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Bureš tam zase mele 💩💩.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Jitka Černá Milá Paní voličko pana Babiše 🙂 zkuste míti trošku pokory. Psát s interpunkcí rozhodně umím, jestli Vám dělá velký problém porozumět psanému textu, bez háčků a čárek je mi to velice líto.😊","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,34
"SZ","Lenka Kelbl 😂😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Já, já, já jenom já ....to je fakt hrůza...","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Marcela Myškovská my taky","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Proč jel Babiš za Macronem a nejel za Zelenským, když se s ním tak dobře zná?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Hotovej král Já I. 🤦‍♂️","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","David Eršil Král Kazisvet, z bozi vůle kral:))))","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Ten Bureš je odpornej slizkej ubožák.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Zcela nestranně, protože mému srdci a názorům je nejbližší jiný kandidát, ale celá debata na mne působí jako diskuze agresivního lháře a tlučhuby, co neumí česky a inteligentní dámy a distinguovaného staršího pána.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,33
"SZ","Hanka Veselá je to neskutecnej vul.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Gabriela Skružna  copak ?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Nova si hlavně zapomněla sehnat solidního moderátora- nic překvapivého 😅","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Diana Vinklerová tak na herce Zelenskeho asi nikdo nemá","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
